id,key,value,type
158504074,ele,71,regular
158504074,gnis:Class,Populated Place,regular
158504074,gnis:County,Cumberland,regular
158504074,gnis:County_num,51,regular
158504074,gnis:ST_alpha,NC,regular
158504074,gnis:ST_num,37,regular
158504074,gnis:id,1005761,regular
158504074,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158504074,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158504074,name,Yadkins Acres,regular
158504074,place,hamlet,regular
158507231,ele,58,regular
158507231,gnis:Class,Populated Place,regular
158507231,gnis:County,Cumberland,regular
158507231,gnis:County_num,51,regular
158507231,gnis:ST_alpha,NC,regular
158507231,gnis:ST_num,37,regular
158507231,gnis:id,1004848,regular
158507231,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158507231,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158507231,name,Arran Lakes,regular
158507231,place,hamlet,regular
158507330,ele,67,regular
158507330,gnis:Class,Populated Place,regular
158507330,gnis:County,Cumberland,regular
158507330,gnis:County_num,51,regular
158507330,gnis:ST_alpha,NC,regular
158507330,gnis:ST_num,37,regular
158507330,gnis:id,1004925,regular
158507330,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158507330,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158507330,name,Breezewood Acres,regular
158507330,place,hamlet,regular
158511500,ele,53,regular
158511500,gnis:Class,Populated Place,regular
158511500,gnis:County,Cumberland,regular
158511500,gnis:County_num,51,regular
158511500,gnis:ST_alpha,NC,regular
158511500,gnis:ST_num,37,regular
158511500,gnis:id,1004929,regular
158511500,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158511500,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158511500,name,Broad Acres,regular
158511500,place,hamlet,regular
158524194,ele,66,regular
158524194,gnis:Class,Populated Place,regular
158524194,gnis:County,Cumberland,regular
158524194,gnis:County_num,51,regular
158524194,gnis:ST_alpha,NC,regular
158524194,gnis:ST_num,37,regular
158524194,gnis:id,1004869,regular
158524194,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158524194,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158524194,name,Montclair,regular
158524194,place,hamlet,regular
158525978,ele,55,regular
158525978,gnis:Class,Populated Place,regular
158525978,gnis:County,Cumberland,regular
158525978,gnis:County_num,51,regular
158525978,gnis:ST_alpha,NC,regular
158525978,gnis:ST_num,37,regular
158525978,gnis:id,1019882,regular
158525978,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158525978,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158525978,name,Cumberland,regular
158525978,place,hamlet,regular
158534578,ele,55,regular
158534578,gnis:Class,Populated Place,regular
158534578,gnis:County,Cumberland,regular
158534578,gnis:County_num,51,regular
158534578,gnis:ST_alpha,NC,regular
158534578,gnis:ST_num,37,regular
158534578,gnis:id,1004885,regular
158534578,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158534578,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158534578,name,Woodlea,regular
158534578,place,hamlet,regular
158542309,ele,49,regular
158542309,gnis:Class,Populated Place,regular
158542309,gnis:County,Cumberland,regular
158542309,gnis:County_num,51,regular
158542309,gnis:ST_alpha,NC,regular
158542309,gnis:ST_num,37,regular
158542309,gnis:id,1004950,regular
158542309,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158542309,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158542309,name,Pinewood Lakers,regular
158542309,place,hamlet,regular
158544235,ele,62,regular
158544235,gnis:Class,Populated Place,regular
158544235,gnis:County,Cumberland,regular
158544235,gnis:County_num,51,regular
158544235,gnis:ST_alpha,NC,regular
158544235,gnis:ST_num,37,regular
158544235,gnis:id,1004901,regular
158544235,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158544235,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158544235,name,Scotty Hills,regular
158544235,place,hamlet,regular
158550368,ele,61,regular
158550368,gnis:Class,Populated Place,regular
158550368,gnis:County,Cumberland,regular
158550368,gnis:County_num,51,regular
158550368,gnis:ST_alpha,NC,regular
158550368,gnis:ST_num,37,regular
158550368,gnis:id,1004896,regular
158550368,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158550368,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158550368,name,McPherson Estates,regular
158550368,place,hamlet,regular
158557981,ele,66,regular
158557981,gnis:Class,Populated Place,regular
158557981,gnis:County,Cumberland,regular
158557981,gnis:County_num,51,regular
158557981,gnis:ST_alpha,NC,regular
158557981,gnis:ST_num,37,regular
158557981,gnis:id,1021770,regular
158557981,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158557981,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158557981,name,Owens,regular
158557981,place,hamlet,regular
158558767,ele,68,regular
158558767,gnis:Class,Populated Place,regular
158558767,gnis:County,Cumberland,regular
158558767,gnis:County_num,51,regular
158558767,gnis:ST_alpha,NC,regular
158558767,gnis:ST_num,37,regular
158558767,gnis:id,1004865,regular
158558767,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158558767,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158558767,name,Hermitage,regular
158558767,place,hamlet,regular
158567167,ele,51,regular
158567167,gnis:Class,Populated Place,regular
158567167,gnis:County,Cumberland,regular
158567167,gnis:County_num,51,regular
158567167,gnis:ST_alpha,NC,regular
158567167,gnis:ST_num,37,regular
158567167,gnis:id,1004945,regular
158567167,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158567167,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158567167,name,Eaglewood Forest,regular
158567167,place,hamlet,regular
158567930,ele,63,regular
158567930,gnis:Class,Populated Place,regular
158567930,gnis:County,Cumberland,regular
158567930,gnis:County_num,51,regular
158567930,gnis:ST_alpha,NC,regular
158567930,gnis:ST_num,37,regular
158567930,gnis:id,1020656,regular
158567930,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158567930,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158567930,name,Haymount,regular
158567930,place,hamlet,regular
158570282,ele,56,regular
158570282,gnis:Class,Populated Place,regular
158570282,gnis:County,Cumberland,regular
158570282,gnis:County_num,51,regular
158570282,gnis:ST_alpha,NC,regular
158570282,gnis:ST_num,37,regular
158570282,gnis:id,1004943,regular
158570282,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158570282,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158570282,name,Stoney Point,regular
158570282,place,hamlet,regular
158570293,ele,62,regular
158570293,gnis:Class,Populated Place,regular
158570293,gnis:County,Cumberland,regular
158570293,gnis:County_num,51,regular
158570293,gnis:ST_alpha,NC,regular
158570293,gnis:ST_num,37,regular
158570293,gnis:id,1004949,regular
158570293,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158570293,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158570293,name,Decker Heights,regular
158570293,place,hamlet,regular
158573733,ele,60,regular
158573733,gnis:Class,Populated Place,regular
158573733,gnis:County,Cumberland,regular
158573733,gnis:County_num,51,regular
158573733,gnis:ST_alpha,NC,regular
158573733,gnis:ST_num,37,regular
158573733,gnis:id,1004898,regular
158573733,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158573733,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158573733,name,Talleywood,regular
158573733,place,hamlet,regular
158573745,ele,51,regular
158573745,gnis:Class,Populated Place,regular
158573745,gnis:County,Cumberland,regular
158573745,gnis:County_num,51,regular
158573745,gnis:ST_alpha,NC,regular
158573745,gnis:ST_num,37,regular
158573745,gnis:id,1004902,regular
158573745,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158573745,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158573745,name,Broadell,regular
158573745,place,hamlet,regular
158574530,ele,47,regular
158574530,gnis:Class,Populated Place,regular
158574530,gnis:County,Cumberland,regular
158574530,gnis:County_num,51,regular
158574530,gnis:ST_alpha,NC,regular
158574530,gnis:ST_num,37,regular
158574530,gnis:id,1004947,regular
158574530,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158574530,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158574530,name,Golfer Acres,regular
158574530,place,hamlet,regular
158577875,ele,25,regular
158577875,gnis:Class,Populated Place,regular
158577875,gnis:County,Cumberland,regular
158577875,gnis:County_num,51,regular
158577875,gnis:ST_alpha,NC,regular
158577875,gnis:ST_num,37,regular
158577875,gnis:id,1004960,regular
158577875,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158577875,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158577875,name,Highland Acres,regular
158577875,place,hamlet,regular
158581190,ele,64,regular
158581190,gnis:Class,Populated Place,regular
158581190,gnis:County,Cumberland,regular
158581190,gnis:County_num,51,regular
158581190,gnis:ST_alpha,NC,regular
158581190,gnis:ST_num,37,regular
158581190,gnis:id,1004922,regular
158581190,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158581190,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158581190,name,Legion Park,regular
158581190,place,hamlet,regular
158584628,ele,58,regular
158584628,gnis:Class,Populated Place,regular
158584628,gnis:County,Cumberland,regular
158584628,gnis:County_num,51,regular
158584628,gnis:ST_alpha,NC,regular
158584628,gnis:ST_num,37,regular
158584628,gnis:id,1004879,regular
158584628,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158584628,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158584628,name,Clairway,regular
158584628,place,hamlet,regular
158585272,ele,59,regular
158585272,gnis:Class,Populated Place,regular
158585272,gnis:County,Cumberland,regular
158585272,gnis:County_num,51,regular
158585272,gnis:ST_alpha,NC,regular
158585272,gnis:ST_num,37,regular
158585272,gnis:id,1004851,regular
158585272,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158585272,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158585272,name,Shenandoah,regular
158585272,place,hamlet,regular
158587934,ele,54,regular
158587934,gnis:Class,Populated Place,regular
158587934,gnis:County,Cumberland,regular
158587934,gnis:County_num,51,regular
158587934,gnis:ST_alpha,NC,regular
158587934,gnis:ST_num,37,regular
158587934,gnis:id,1004878,regular
158587934,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158587934,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158587934,name,Holiday Park,regular
158587934,place,hamlet,regular
158599693,ele,59,regular
158599693,gnis:Class,Populated Place,regular
158599693,gnis:County,Cumberland,regular
158599693,gnis:County_num,51,regular
158599693,gnis:ST_alpha,NC,regular
158599693,gnis:ST_num,37,regular
158599693,gnis:id,1004863,regular
158599693,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158599693,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158599693,name,Lake Shores,regular
158599693,place,hamlet,regular
158601359,ele,55,regular
158601359,gnis:Class,Populated Place,regular
158601359,gnis:County,Cumberland,regular
158601359,gnis:County_num,51,regular
158601359,gnis:ST_alpha,NC,regular
158601359,gnis:ST_num,37,regular
158601359,gnis:id,1004886,regular
158601359,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158601359,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158601359,name,Crystal Park,regular
158601359,place,hamlet,regular
158606001,ele,56,regular
158606001,gnis:Class,Populated Place,regular
158606001,gnis:County,Cumberland,regular
158606001,gnis:County_num,51,regular
158606001,gnis:ST_alpha,NC,regular
158606001,gnis:ST_num,37,regular
158606001,gnis:id,1021083,regular
158606001,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158606001,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158606001,name,Lakedale,regular
158606001,place,hamlet,regular
158609638,ele,64,regular
158609638,gnis:Class,Populated Place,regular
158609638,gnis:County,Cumberland,regular
158609638,gnis:County_num,51,regular
158609638,gnis:ST_alpha,NC,regular
158609638,gnis:ST_num,37,regular
158609638,gnis:id,1004920,regular
158609638,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158609638,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158609638,name,Belair,regular
158609638,place,hamlet,regular
158611391,census:population,12630;2006,regular
158611391,ele,33,regular
158611391,gnis:Class,Populated Place,regular
158611391,gnis:County,Cumberland,regular
158611391,gnis:County_num,51,regular
158611391,gnis:ST_alpha,NC,regular
158611391,gnis:ST_num,37,regular
158611391,gnis:id,987040,regular
158611391,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158611391,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158611391,name,Hope Mills,regular
158611391,place,town,regular
158611391,population,12630,regular
158614810,ele,51,regular
158614810,gnis:Class,Populated Place,regular
158614810,gnis:County,Cumberland,regular
158614810,gnis:County_num,51,regular
158614810,gnis:ST_alpha,NC,regular
158614810,gnis:ST_num,37,regular
158614810,gnis:id,1004926,regular
158614810,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158614810,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158614810,name,Savoy Heights,regular
158614810,place,hamlet,regular
158617166,ele,57,regular
158617166,gnis:Class,Populated Place,regular
158617166,gnis:County,Cumberland,regular
158617166,gnis:County_num,51,regular
158617166,gnis:ST_alpha,NC,regular
158617166,gnis:ST_num,37,regular
158617166,gnis:id,1004942,regular
158617166,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158617166,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158617166,name,Village Green,regular
158617166,place,hamlet,regular
158618937,ele,56,regular
158618937,gnis:Class,Populated Place,regular
158618937,gnis:County,Cumberland,regular
158618937,gnis:County_num,51,regular
158618937,gnis:ST_alpha,NC,regular
158618937,gnis:ST_num,37,regular
158618937,gnis:id,1004854,regular
158618937,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158618937,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158618937,name,Queensdale,regular
158618937,place,hamlet,regular
158618955,ele,53,regular
158618955,gnis:Class,Populated Place,regular
158618955,gnis:County,Cumberland,regular
158618955,gnis:County_num,51,regular
158618955,gnis:ST_alpha,NC,regular
158618955,gnis:ST_num,37,regular
158618955,gnis:id,1004944,regular
158618955,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158618955,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158618955,name,Timberlake,regular
158618955,place,hamlet,regular
158621004,ele,53,regular
158621004,gnis:Class,Populated Place,regular
158621004,gnis:County,Cumberland,regular
158621004,gnis:County_num,51,regular
158621004,gnis:ST_alpha,NC,regular
158621004,gnis:ST_num,37,regular
158621004,gnis:id,1004919,regular
158621004,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158621004,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158621004,name,Vineland Park,regular
158621004,place,hamlet,regular
158624595,ele,63,regular
158624595,gnis:Class,Populated Place,regular
158624595,gnis:County,Cumberland,regular
158624595,gnis:County_num,51,regular
158624595,gnis:ST_alpha,NC,regular
158624595,gnis:ST_num,37,regular
158624595,gnis:id,1004846,regular
158624595,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158624595,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158624595,name,Bridle Creek,regular
158624595,place,hamlet,regular
158631350,ele,53,regular
158631350,gnis:Class,Populated Place,regular
158631350,gnis:County,Cumberland,regular
158631350,gnis:County_num,51,regular
158631350,gnis:ST_alpha,NC,regular
158631350,gnis:ST_num,37,regular
158631350,gnis:id,1004884,regular
158631350,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158631350,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158631350,name,Sherwood Park,regular
158631350,place,hamlet,regular
158631405,ele,46,regular
158631405,gnis:Class,Populated Place,regular
158631405,gnis:County,Cumberland,regular
158631405,gnis:County_num,51,regular
158631405,gnis:ST_alpha,NC,regular
158631405,gnis:ST_num,37,regular
158631405,gnis:id,1004916,regular
158631405,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158631405,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158631405,name,Forest Hills,regular
158631405,place,hamlet,regular
158632287,ele,67,regular
158632287,gnis:Class,Populated Place,regular
158632287,gnis:County,Cumberland,regular
158632287,gnis:County_num,51,regular
158632287,gnis:ST_alpha,NC,regular
158632287,gnis:ST_num,37,regular
158632287,gnis:id,1004893,regular
158632287,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158632287,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158632287,name,Stradford Hills,regular
158632287,place,hamlet,regular
158632300,ele,67,regular
158632300,gnis:Class,Populated Place,regular
158632300,gnis:County,Cumberland,regular
158632300,gnis:County_num,51,regular
158632300,gnis:ST_alpha,NC,regular
158632300,gnis:ST_num,37,regular
158632300,gnis:id,1004894,regular
158632300,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158632300,is_in,"Cumberland,North Carolina,N.C.,NC,USA",regular
158632300,name,Vanstory Hills,regular
158632300,place,hamlet,regular
